Dataset name	Timepoint	Timeunit	Integration group	Dataset color	NCBI official gene symbol	Value_1st	Value_2nd	Significant	Rank	Cellline	Drug	Drug_fullName	Drug_class	Drug_abbreviation	Outlier
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	CTHRC1	2.52147333139082	0	FALSE	351	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	CTSB	-2.99120237408587	0	FALSE	244	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	CTSF	-1.94320943298816	0	FALSE	544	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	CXCL8	-2.14393986102679	0	FALSE	458	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	CXCR4	-2.19931843198218	0	FALSE	432	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	CYP51A1	7.38348552098721	0	FALSE	48	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	DBI	1.82108904116262	0	FALSE	597	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	DDIT4	2.83828530890197	0	FALSE	281	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	DDIT4L	1.91695579935367	0	FALSE	551	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	DDR1	-1.87281210252584	0	FALSE	575	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	DDX27	-1.82899634707081	0	FALSE	595	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	DDX3Y	3.58322042269205	0	FALSE	157	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	DDX58	8.88028022331633	0	FALSE	34	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	DDX60	3.24033188888527	0	FALSE	196	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	DGKI	-12.231148636631	0	FALSE	21	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	DHCR24	7.75008866299854	0	FALSE	42	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	DHCR7	11.6277658250712	0	FALSE	23	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	DHRS2	-3.28678897540201	0	FALSE	190	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	DIRAS3	2.40951489989417	0	FALSE	377	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	DLK1	13.8972223700238	0	FALSE	13	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	DNAJB4	-2.49699914781141	0	FALSE	357	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	DOCK11	-1.9952506403305	0	FALSE	515	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	DRP2	-16.6350920557438	0	FALSE	4	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	DTX3L	7.9390362387579	0	FALSE	40	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	DUSP6	-4.99478352045563	0	FALSE	99	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	EBP	2.61346901644891	0	FALSE	330	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	EFHD1	-2.47454987899408	0	FALSE	365	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	EFNB3	3.26113033882453	0	FALSE	192	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	EGR1	3.08094195704193	0	FALSE	224	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	EHBP1L1	-1.97628875369546	0	FALSE	524	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	EIF1AY	3.73812307897196	0	FALSE	149	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	ELF3	3.17296503323586	0	FALSE	210	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	ELL2	-1.86724227601871	0	FALSE	577	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	ELN	-13.9812990625446	0	FALSE	12	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	EMC10	-2.2858355354672	0	FALSE	403	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	EMILIN1	2.93189420436367	0	FALSE	254	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	ENC1	-2.10117099338973	0	FALSE	480	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	ENO2	-3.89617310878877	0	FALSE	144	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	ENO3	-2.49314373585675	0	FALSE	358	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	EPHA2	-1.87965002859814	0	FALSE	568	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	EPHA4	-3.31692321967958	0	FALSE	187	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	EPHA7	-2.27157004095418	0	FALSE	408	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	EPHB3	-5.62104615605078	0	FALSE	78	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	EPN3	2.81516380792619	0	FALSE	285	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	EPSTI1	4.85243317937729	0	FALSE	106	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	ERBB3	2.25648823598983	0	FALSE	411	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	ERG	2.03980179651161	0	FALSE	501	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	ERG28	2.89958076093612	0	FALSE	260	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	ETV4	-4.46914659623356	0	FALSE	118	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	ETV5	-15.747394855348	0	FALSE	8	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	FADS1	2.75818406209086	0	FALSE	293	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	FADS2	2.12942661835336	0	FALSE	465	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	FAM124A	2.66101706724093	0	FALSE	321	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	FAM162A	2.28032545662347	0	FALSE	407	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	FAM53B	2.76603746495976	0	FALSE	291	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	FAM83G	-1.96393490034175	0	FALSE	529	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	FAP	2.04991324085615	0	FALSE	496	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	FASN	9.66236393163267	0	FALSE	28	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	FAT3	-4.15220629994893	0	FALSE	132	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	FBLN1	1.95422319388935	0	FALSE	537	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	FBLN2	-1.96371455303989	0	FALSE	530	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	FBLN5	-2.89257514901529	0	FALSE	262	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	FBN1	-5.147280569505	0	FALSE	93	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	FBXO2	-2.01766219751559	0	FALSE	507	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	FBXO32	4.22298203504341	0	FALSE	130	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	FCHSD1	-2.62493933765379	0	FALSE	325	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	FDFT1	6.72568684307538	0	FALSE	54	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	FDPS	8.19401390081149	0	FALSE	37	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	FDXR	-3.79921747011917	0	FALSE	147	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	FGF1	-1.88265403138401	0	FALSE	567	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	FGF10	-1.99939972075004	0	FALSE	513	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	FGF18	2.23380052484754	0	FALSE	418	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	FKBP5	-3.07301558998409	0	FALSE	228	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	FN1	-5.65582831107791	0	FALSE	75	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	FNDC5	2.5530955386605	0	FALSE	345	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	FNIP2	4.41761476263815	0	FALSE	121	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	FOS	4.40627549951893	0	FALSE	122	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	FREM1	-4.23027043067733	0	FALSE	128	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	FRMD3	-3.54461088070826	0	FALSE	160	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	FSTL3	-3.44496720023309	0	FALSE	171	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	FXYD5	-2.31932436703582	0	FALSE	396	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Up	Blue	FZD7	2.21744785068467	0	FALSE	422	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	G0S2	-2.70304359583017	0	FALSE	300	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	GALNT5	-2.86473130679535	0	FALSE	271	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	GBE1	-2.13359272063299	0	FALSE	462	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
lapatinib - healthy hiPSCd cardiomyocyte line MSN06 - regular response	0	min	lapatinib - Down	Blue	GDF2	-6.285614908603	0	FALSE	64	healthy hiPSCd cardiomyocyte line MSN06	error	lapatinib	Kinase_inhibitor	LAP	regular response
