ProcessLevel	Left_out_processName	ProcessID	ProcessName	Original_process_size	Process_size_after_left_out	New_symbols_count	New_symbols_count_divided_by_original_process_size	New_symbols_rank_increase	New_symbols_rank_increase_divided_by_original_process_size
2	Interferon signaling	MBC:0000050	Chromatin remodeling	159	160	1	0.006289308	77	0.4842767
2	Interferon signaling	MBC:0000063	DNA recombination	35	34	0	0	1	0.02857143
2	Interferon signaling	MBC:0000085	Intracellular common signaling cascades of multiple pathways	120	125	1	0.008333334	43.5	0.3625
2	Interferon signaling	MBC:0000092	Metabolism of essential amino acids	30	31	1	0.03333334	1	0.03333334
2	Interferon signaling	MBC:0000117	Pattern recognition signaling	45	52	3	0.06666667	50	1.111111
2	Interferon signaling	MBC:0000126	Protein transport across the nuclear membrane	79	83	2	0.02531646	88.5	1.120253
2	Interferon signaling	MBC:0000134	Signaling pathways involved in glucose and lipid homeostasis	50	50	1	0.02	40	0.8
2	Interferon signaling	MBC:0000135	Signaling pathways involved in hematopoiesis	120	125	3	0.025	123.5	1.029167
2	Interferon signaling	MBC:0000147	TNF superfamily signaling	71	73	1	0.01408451	26.5	0.3732394
2	Interferon signaling	MBC:0000148	Transcription	206	213	5	0.02427184	780.5	3.788835
3	Interleukin 1 receptor signaling	MBC:0000366	Histone ubiquitination and deubiquitination	55	56	1	0.01818182	52	0.9454545
3	Interleukin 1 receptor signaling	MBC:0000623	Toll-like receptor signaling	33	38	5	0.1515152	112	3.393939
3	Interleukin 4 receptor signaling	MBC:0000389	Interleukin 11 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000390	Interleukin 12 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000391	Interleukin 13 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000392	Interleukin 15 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000393	Interleukin 18 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000394	Interleukin 2 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000395	Interleukin 21 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000396	Interleukin 23 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000397	Interleukin 27 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000398	Interleukin 3 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000399	Interleukin 33 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000401	Interleukin 5 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000402	Interleukin 6 receptor signaling	14	18	2	0.1428571	9	0.6428571
3	Interleukin 4 receptor signaling	MBC:0000403	Interleukin 7 receptor signaling	11	18	3	0.2727273	5	0.4545455
3	Interleukin 4 receptor signaling	MBC:0000404	Interleukin 8 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 4 receptor signaling	MBC:0000405	Interleukin 9 receptor signaling	2	4	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000389	Interleukin 11 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000390	Interleukin 12 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000391	Interleukin 13 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000392	Interleukin 15 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000393	Interleukin 18 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000394	Interleukin 2 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000395	Interleukin 21 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000396	Interleukin 23 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000397	Interleukin 27 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000398	Interleukin 3 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000399	Interleukin 33 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000401	Interleukin 5 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000404	Interleukin 8 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 6 receptor signaling	MBC:0000405	Interleukin 9 receptor signaling	2	10	1	0.5	1	0.5
3	Interleukin 7 receptor signaling	MBC:0000402	Interleukin 6 receptor signaling	14	14	0	0	2.5	0.1785714
2	Interleukin receptor signaling	MBC:0000034	Antigen presentation	86	87	1	0.01162791	68	0.7906977
2	Interleukin receptor signaling	MBC:0000082	Interferon signaling	39	41	1	0.02564103	16.5	0.4230769
2	Interleukin receptor signaling	MBC:0000110	mRNA translation	81	83	1	0.01234568	66	0.8148148
2	Interleukin receptor signaling	MBC:0000135	Signaling pathways involved in hematopoiesis	120	124	3	0.025	312	2.6
2	Interleukin receptor signaling	MBC:0000147	TNF superfamily signaling	71	71	1	0.01408451	63.5	0.8943662
2	Interleukin receptor signaling	MBC:0000148	Transcription	206	204	2	0.009708738	403	1.956311
2	Interphase nucleus and nuclear chromatin organization	MBC:0000031	Actin filament dynamics	80	82	1	0.0125	34	0.425
2	Interphase nucleus and nuclear chromatin organization	MBC:0000043	Cell-matrix adhesion	67	69	1	0.01492537	48.5	0.7238806
2	Interphase nucleus and nuclear chromatin organization	MBC:0000049	Centrosome cycle	80	80	0	0	3	0.0375
2	Interphase nucleus and nuclear chromatin organization	MBC:0000050	Chromatin remodeling	159	164	1	0.006289308	24	0.1509434
2	Interphase nucleus and nuclear chromatin organization	MBC:0000051	Chromosome segregation by mitotic spindle	88	91	1	0.01136364	46	0.5227273
2	Interphase nucleus and nuclear chromatin organization	MBC:0000081	Histone modification	183	184	1	0.005464481	47	0.2568306
2	Interphase nucleus and nuclear chromatin organization	MBC:0000085	Intracellular common signaling cascades of multiple pathways	120	122	1	0.008333334	71	0.5916666
2	Interphase nucleus and nuclear chromatin organization	MBC:0000126	Protein transport across the nuclear membrane	79	83	2	0.02531646	119.5	1.512658
3	Intestinal absorption and excretion of cholesterol	MBC:0000196	Bile acid secretion and re-absorbtion	14	17	2	0.1428571	11	0.7857143
3	Intestinal absorption and excretion of cholesterol	MBC:0000217	Cellular cholesterol uptake and efflux	28	30	1	0.03571429	23.5	0.8392857
3	Intestinal absorption and excretion of cholesterol	MBC:0000230	Cholesterol synthesis	27	28	2	0.07407407	27	1
3	Intestinal absorption and excretion of cholesterol	MBC:0000270	DNA cleavage	22	23	1	0.04545455	1	0.04545455
3	Intestinal absorption and excretion of cholesterol	MBC:0000281	Endoplasmic reticulum quality control system	64	65	1	0.015625	5	0.078125
3	Intestinal absorption and excretion of cholesterol	MBC:0000415	Late endosome dynamics	63	64	1	0.01587302	33	0.5238096
3	Intestinal absorption and excretion of cholesterol	MBC:0000550	Protein N-linked glycosylation in ER	13	14	1	0.07692308	1.5	0.1153846
3	Intestinal absorption and excretion of cholesterol	MBC:0000628	Transcription regulation by mediator	76	77	1	0.01315789	54	0.7105263
3	Intestinal absorption and excretion of cholesterol	MBC:0000642	Triacylglycerol transport by lipoproteins	13	15	2	0.1538462	10	0.7692308
3	Intracellular bridge abscission	MBC:0000213	Caveolin-mediated endocytosis	11	11	0	0	0.5	0.04545455
3	Intracellular bridge abscission	MBC:0000224	Centrosome organization	86	88	1	0.01162791	80	0.9302326
3	Intracellular bridge abscission	MBC:0000415	Late endosome dynamics	63	65	1	0.01587302	53	0.8412699
3	Intracellular bridge abscission	MBC:0000446	Microtubule nucleation and rescue	17	18	1	0.05882353	1	0.05882353
3	Intracellular bridge abscission	MBC:0000466	Multivesicular body dynamics	51	53	5	0.09803922	163.5	3.205882
3	Intracellular bridge abscission	MBC:0000565	Recycling endosome dynamics	52	54	2	0.03846154	98.5	1.894231
3	Intracellular bridge abscission	MBC:0000659	Vesicle fusion with plasma membrane	34	35	1	0.02941176	11	0.3235294
3	Intracellular bridge assembly	MBC:0000225	Centrosome separation	12	13	1	0.08333334	9	0.75
3	Intracellular bridge assembly	MBC:0000460	Mitotic H3 phosphorylation and dephosphorylation	19	19	0	0	0.5	0.02631579
2	Intracellular common signaling cascades of multiple pathways	MBC:0000035	Apoptosis	82	83	1	0.01219512	54	0.6585366
2	Intracellular common signaling cascades of multiple pathways	MBC:0000039	Bombesin receptor signaling	17	17	0	0	1	0.05882353
2	Intracellular common signaling cascades of multiple pathways	MBC:0000058	Cytosolic intermediate filament and septin dynamics	66	67	0	0	0.5	0.007575758
2	Intracellular common signaling cascades of multiple pathways	MBC:0000087	Kinin–kallikrein system	33	36	1	0.03030303	7	0.2121212
2	Intracellular common signaling cascades of multiple pathways	MBC:0000104	Mitochondrial energy production	40	42	1	0.025	1	0.025
2	Intracellular common signaling cascades of multiple pathways	MBC:0000113	Neuronal action potential generation and propagation	104	107	0	0	4	0.03846154
2	Intracellular common signaling cascades of multiple pathways	MBC:0000121	Post-translational protein modification and quality control during biosynthetic-secretory pathway	138	139	1	0.007246377	82	0.5942029
2	Intracellular common signaling cascades of multiple pathways	MBC:0000135	Signaling pathways involved in hematopoiesis	120	121	0	0	5	0.04166667
2	Intracellular common signaling cascades of multiple pathways	MBC:0000137	Signaling pathways regulating cardiovascular homeostasis	81	87	1	0.01234568	40	0.4938272
2	Intracellular common signaling cascades of multiple pathways	MBC:0000139	Signaling pathways regulating water homeostasis	49	51	0	0	5	0.1020408
2	Intracellular common signaling cascades of multiple pathways	MBC:0000140	Signaling pathways that control cell proliferation and differentiation	144	143	1	0.006944444	68.5	0.4756944
3	Intrinsic apoptosis pathway	MBC:0000184	Apoptosis caspase pathway	11	14	2	0.1818182	14	1.272727
3	Intrinsic apoptosis pathway	MBC:0000185	Apoptosome assembly	8	9	1	0.125	1	0.125
3	Intrinsic apoptosis pathway	MBC:0000306	Extrinsic apoptosis pathway	10	12	2	0.2	6	0.6
3	Intrinsic apoptosis pathway	MBC:0000363	Histone acetylation and deactylation	73	74	1	0.01369863	13	0.1780822
3	Intrinsic apoptosis pathway	MBC:0000376	Inhibition of apoptosis	31	33	2	0.06451613	26	0.8387097
3	Intrinsic apoptosis pathway	MBC:0000435	MAPK signaling pathway	54	55	0	0	0.5	0.009259259
3	Intrinsic apoptosis pathway	MBC:0000439	Metaphase to anaphase checkpoint	36	37	1	0.02777778	7.5	0.2083333
3	Intrinsic apoptosis pathway	MBC:0000455	Mitochondrial fission	31	31	0	0	1	0.03225806
3	Intrinsic apoptosis pathway	MBC:0000501	Nucleosome assembly	46	46	0	0	2.5	0.05434782
3	Intrinsic apoptosis pathway	MBC:0000628	Transcription regulation by mediator	76	77	1	0.01315789	29.5	0.3881579
2	Iron homeostasis	MBC:0000033	Amyloid generation and aggregation	53	54	1	0.01886792	4.5	0.08490566
2	Iron homeostasis	MBC:0000036	Autophagy	80	81	1	0.0125	1.5	0.01875
2	Iron homeostasis	MBC:0000038	Blood protein dynamics	8	9	1	0.125	6.5	0.8125
2	Iron homeostasis	MBC:0000044	Cellular antioxidant systems	21	22	1	0.04761905	15	0.7142857
2	Iron homeostasis	MBC:0000046	Cellular response to hypoxia	58	61	2	0.03448276	9	0.1551724
2	Iron homeostasis	MBC:0000047	Cellular response to oxidative stress	51	52	1	0.01960784	19	0.372549
2	Iron homeostasis	MBC:0000059	Cytosolic post-translational protein modification	47	47	0	0	3	0.06382979
2	Iron homeostasis	MBC:0000067	Endocytic pathway	92	93	2	0.02173913	174	1.891304
2	Iron homeostasis	MBC:0000073	Extracellular matrix breakdown	26	27	1	0.03846154	1	0.03846154
2	Iron homeostasis	MBC:0000080	Heme, hemoglobin and bilirubin metabolism	31	36	8	0.2580645	92	2.967742
2	Iron homeostasis	MBC:0000091	Metabolism and transport of cholesterol, steroids and bile acids	74	75	0	0	0.5	0.006756757
2	Iron homeostasis	MBC:0000104	Mitochondrial energy production	40	41	1	0.025	29	0.725
2	Iron homeostasis	MBC:0000110	mRNA translation	81	82	1	0.01234568	56	0.691358
2	Iron homeostasis	MBC:0000140	Signaling pathways that control cell proliferation and differentiation	144	145	1	0.006944444	8.5	0.05902778
2	Iron homeostasis	MBC:0000152	Ubiquitin mediated proteasomal degradation	121	122	1	0.008264462	64	0.5289256
2	Iron homeostasis	MBC:0000155	Vesicle traffic between TGN and endosomal lysosomal system	24	26	2	0.08333334	30.5	1.270833
3	JAK-STAT signaling pathway	MBC:0000240	Class switch recombination	42	43	1	0.02380952	30	0.7142857
3	JAK-STAT signaling pathway	MBC:0000365	Histone phosphorylation and dephosphorylation	53	54	1	0.01886792	7	0.1320755
3	JAK-STAT signaling pathway	MBC:0000385	Interferon beta receptor signaling	42	44	3	0.07142857	83.5	1.988095
3	JAK-STAT signaling pathway	MBC:0000386	Interferon gamma receptor signaling	14	15	1	0.07142857	7	0.5
3	JAK-STAT signaling pathway	MBC:0000409	Intrinsic apoptosis pathway	26	27	1	0.03846154	9	0.3461539
3	JAK-STAT signaling pathway	MBC:0000623	Toll-like receptor signaling	33	34	1	0.03030303	8	0.2424242
3	JAK-STAT signaling pathway	MBC:0000627	Transcription regulation by chromatin remodeling	53	52	1	0.01886792	40	0.754717
3	Kallidin receptor signaling	MBC:0000201	Bradykinin receptor signaling	9	9	0	0	0.5	0.05555556
3	Ketone body metabolism	MBC:0000193	Beta-oxidation	40	42	1	0.025	9	0.225
3	Ketone body metabolism	MBC:0000344	Glycolysis and Gluconeogenesis	45	48	1	0.02222222	23	0.5111111
2	Kinin–kallikrein system	MBC:0000039	Bombesin receptor signaling	17	18	2	0.1176471	27	1.588235
2	Kinin–kallikrein system	MBC:0000044	Cellular antioxidant systems	21	22	1	0.04761905	9	0.4285714
2	Kinin–kallikrein system	MBC:0000052	Coagulation cascade and fibrinolysis	27	28	1	0.03703704	4	0.1481481
2	Kinin–kallikrein system	MBC:0000054	Complement pathway and regulation	50	51	1	0.02	5	0.1
2	Kinin–kallikrein system	MBC:0000060	Degradation by lysosomal enzymes	63	63	0	0	3.5	0.05555556
2	Kinin–kallikrein system	MBC:0000110	mRNA translation	81	81	0	0	9.5	0.1172839
2	Kinin–kallikrein system	MBC:0000137	Signaling pathways regulating cardiovascular homeostasis	81	84	1	0.01234568	71	0.8765432
3	Lamellipodium organization	MBC:0000157	Actin filament bundling and crosslinking	29	29	0	0	0.5	0.01724138
3	Lamellipodium organization	MBC:0000161	Actin polymerization	92	94	2	0.02173913	111.5	1.211957
3	Lamellipodium organization	MBC:0000165	Adherens junction organization	47	48	1	0.0212766	40	0.8510638
3	Lamellipodium organization	MBC:0000200	Bone morphogenetic protein receptor signaling	42	42	0	0	1	0.02380952
3	Lamellipodium organization	MBC:0000224	Centrosome organization	86	86	0	0	2	0.02325581
3	Lamellipodium organization	MBC:0000318	Filopodium organization	36	38	6	0.1666667	133.5	3.708333
3	Lamellipodium organization	MBC:0000319	Focal adhesion organization	61	63	2	0.03278688	58	0.9508197
3	Lamellipodium organization	MBC:0000340	Glutamate-mediated control of postsynaptic potential	55	55	0	0	2.5	0.04545455
3	Lamellipodium organization	MBC:0000470	Natriuretic peptide receptor signaling	28	28	0	0	1.5	0.05357143
3	Lamellipodium organization	MBC:0000522	Platelet-derived growth factor receptor signaling	20	20	0	0	0.5	0.025
3	Lamellipodium organization	MBC:0000565	Recycling endosome dynamics	52	52	0	0	1.5	0.02884615
3	Lamellipodium organization	MBC:0000589	Semaphorin signaling	51	51	0	0	1	0.01960784
3	Lamellipodium organization	MBC:0000608	Syndecan receptor signaling	9	9	1	0.1111111	3	0.3333333
3	Large ribosomal subunit organization	MBC:0000453	Mitochondrial ADP import and ATP export	6	6	0	0	0.5	0.08333334
3	Large ribosomal subunit organization	MBC:0000566	Regulation of coagulation cascade by protein C	9	12	1	0.1111111	1	0.1111111
3	Large ribosomal subunit organization	MBC:0000578	Ribonucleoprotein nuclear re-import	18	19	1	0.05555556	7	0.3888889
3	Large ribosomal subunit organization	MBC:0000584	rRNA processing	39	50	10	0.2564103	168	4.307693
3	Large ribosomal subunit organization	MBC:0000599	Small ribosomal subunit organization	37	39	2	0.05405406	13	0.3513514
3	Large ribosomal subunit organization	MBC:0000633	Translation elongation	33	35	2	0.06060606	7.5	0.2272727
3	Large ribosomal subunit organization	MBC:0000634	Translation initiation	95	99	2	0.02105263	47	0.4947369
3	Late endosome dynamics	MBC:0000224	Centrosome organization	86	87	1	0.01162791	49	0.5697674
3	Late endosome dynamics	MBC:0000228	Chloride transmembrane transport	17	18	1	0.05882353	3	0.1764706
3	Late endosome dynamics	MBC:0000276	Early endosome dynamics	58	67	7	0.1206897	157.5	2.715517
3	Late endosome dynamics	MBC:0000286	Epidermal growth factor receptor signaling	33	34	1	0.03030303	11.5	0.3484848
3	Late endosome dynamics	MBC:0000376	Inhibition of apoptosis	31	31	0	0	2.5	0.08064516
3	Late endosome dynamics	MBC:0000429	Lysosomal glycoprotein degradation	67	78	7	0.1044776	109.5	1.634328
3	Late endosome dynamics	MBC:0000431	Lysosomal lipid degradation	50	54	4	0.08	72.5	1.45
3	Late endosome dynamics	MBC:0000488	Non-vesicular ceramide transport	16	16	0	0	1	0.0625
3	Late endosome dynamics	MBC:0000565	Recycling endosome dynamics	52	54	1	0.01923077	9.5	0.1826923
3	Late endosome dynamics	MBC:0000573	Retrograde vesicle traffic from endosome to TGN	35	35	0	0	1	0.02857143
3	Late endosome dynamics	MBC:0000629	Transcription repression	87	86	1	0.01149425	29.5	0.3390805
3	Late endosome dynamics	MBC:0000659	Vesicle fusion with plasma membrane	34	34	0	0	3.5	0.1029412
3	Lectin complement pathway	MBC:0000171	Alternative complement pathway	15	16	1	0.06666667	9	0.6
3	Lectin complement pathway	MBC:0000241	Classical complement pathway	17	18	1	0.05882353	15	0.8823529
3	Lectin complement pathway	MBC:0000364	Histone methylation and demethylation	141	142	1	0.007092198	83	0.5886525
3	Leptin receptor signaling	MBC:0000333	Ghrelin receptor signaling	11	12	1	0.09090909	7.5	0.6818182
