ProcessLevel	ProcessName	ProcessID	Symbol	Manual_validation	ReadWrite_references	Parent_processName
2	Eukaryotic DNA replication	MBCO:0000072	ORC4	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:25999062	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	ORC5	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:25999062	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	ORC6	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:25999062	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	PCNA	Positive_for_at_least_one_child	PMID:17680271	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	PHB	True_positive	UniProt - 2018March20	E_m_p_t_y
2	Eukaryotic DNA replication	MBCO:0000072	PIF1	Positive_for_at_least_one_child	PMID:25303777	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	POLA1	True_positive	NCBI gene summary - 2015December10	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	POLD2	True_positive	NCBI gene summary - 2015December10	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	POLD3	True_positive	NCBI gene summary - 2015December10	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	POLL	True_positive	NCBI gene summary - 2015December10	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	POT1	Positive_for_at_least_one_child	UniProt - 2018March20	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	PRIMPOL	True_positive	UniProt - 2018March20	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	RAD18	True_positive	PMID:25038291	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	RECQL4	Positive_for_at_least_one_child	PMID:22039056	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	REV3L	True_positive	UniProt - 2018March20	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	RFC1	True_positive	NCBI gene summary - 2015December10	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	RNASEH1	True_positive	NCBI gene summary - 2015December10	E_m_p_t_y
2	Eukaryotic DNA replication	MBCO:0000072	RPA1	Positive_for_at_least_one_child	PMID:10882098;UniProt - 2018March20	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	RPA2	Positive_for_at_least_one_child	PMID:20545304;PMID:25999062;UniProt - 2018March20	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	RPA3	Positive_for_at_least_one_child	PMID:10882098;PMID:25999062;UniProt - 2018March20	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	RTEL1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	SLBP	True_positive	PMID:15546920	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	SPO11	Positive_for_at_least_one_child	UniProt - 2018March20	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	TEP1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;UniProt - 2018March20	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	TERC	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	TERF1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	TERF2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	TERT	Positive_for_at_least_one_child	UniProt - 2018March20	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	TICRR	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:20116089	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	TINF2	Positive_for_at_least_one_child	UniProt - 2018March20	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	TOP1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;UniProt - 2018March20	DNA replication, recombination and repair
2	Eukaryotic DNA replication	MBCO:0000072	TOP2B	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	DNA replication, recombination and repair
2	Extracellular matrix breakdown	MBCO:0000073	ADAM12	Positive_for_at_least_one_child	PMID:12915587	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAM15	Positive_for_at_least_one_child	UniProt - 2018March20	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAM17	Positive_for_at_least_one_child	UniProt - 2018March20	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAM19	Positive_for_at_least_one_child	PMID:19601835	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAM28	Positive_for_at_least_one_child	PMID:11389903;PMID:11867223	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAM29	Positive_for_at_least_one_child	PMID:21618342	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAM33	Positive_for_at_least_one_child	PMID:26925122	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAM8	Positive_for_at_least_one_child	PMID:20856819	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAM9	Positive_for_at_least_one_child	PMID:22801544	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAMTS1	Positive_for_at_least_one_child	UniProt - 2018March20	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAMTS10	Positive_for_at_least_one_child	PMID:21402694	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAMTS12	Positive_for_at_least_one_child	UniProt - 2018March20	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAMTS13	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAMTS14	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAMTS15	Positive_for_at_least_one_child	PMID:25349050	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAMTS17	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAMTS2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAMTS20	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAMTS3	Positive_for_at_least_one_child	PMID:15073121	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAMTS4	Positive_for_at_least_one_child	PMID:25225099	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAMTS5	Positive_for_at_least_one_child	UniProt - 2018March20	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAMTS6	Positive_for_at_least_one_child	PMID:27779234	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAMTS7	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAMTS8	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ADAMTS9	Positive_for_at_least_one_child	UniProt - 2018March20	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	BSG	Positive_for_at_least_one_child	PMID:16826041	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	CELA3B	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	CMA1	True_positive	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	CST3	True_positive	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	CTRC	True_positive	PMID:32900484	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	CTSB	Positive_for_at_least_one_child	PMID:11134357	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	CTSC	Positive_for_at_least_one_child	PMID:17761521	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	CTSD	Positive_for_at_least_one_child	PMID:17440060	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	CTSF	Positive_for_at_least_one_child	PMID:16963053	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	CTSG	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	CTSH	Positive_for_at_least_one_child	PMID:11134357	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	CTSK	Positive_for_at_least_one_child	PMID:16946716;PMID:24680817	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	CTSL	Positive_for_at_least_one_child	PMID:11134357	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	CTSO	Positive_for_at_least_one_child	PMID:7805878	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	CTSS	Positive_for_at_least_one_child	PMID:16728655	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	CTSV	Positive_for_at_least_one_child	PMID:24121514	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	CTSZ	Positive_for_at_least_one_child	PMID:23800510	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ELANE	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	GZMA	Positive_for_at_least_one_child	PMID:20536559	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	GZMB	Positive_for_at_least_one_child	PMID:8258716	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	HPN	Positive_for_at_least_one_child	UniProt - 2018March20	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	HPSE	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	HPSE2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;UniProt - 2018March20	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	HTRA1	Positive_for_at_least_one_child	UniProt - 2018March20	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	HYALP1	True_positive	PMID:31482503	E_m_p_t_y
2	Extracellular matrix breakdown	MBCO:0000073	KLK1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:22505514	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	KLK2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	KLK5	Positive_for_at_least_one_child	PMID:10456837	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	KLK9	Positive_for_at_least_one_child	PMID:26408415	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	MEP1A	Positive_for_at_least_one_child	PMID:9607199	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	MEP1B	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	MMP1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	MMP11	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	MMP12	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	MMP13	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	MMP14	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;UniProt - 2018March20	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	MMP2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	MMP3	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	MMP7	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	MMP8	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	MMP9	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	OPN5	Positive_for_at_least_one_child	PMID:12467876	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	PLAT	True_positive	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	PLAU	True_positive	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	PLAUR	True_positive	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	PLG	True_positive	PMID:1481887	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	PRSS1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	PRSS12	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	PRSS2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	PRSS56	Positive_for_at_least_one_child	UniProt - 2018March20	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	PRSS8	Positive_for_at_least_one_child	PMID:23248048	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	PRTN3	Positive_for_at_least_one_child	UniProt - 2018March20	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	RECK	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	SERPINA5	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;UniProt - 2018March20	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	SERPINE1	True_positive	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	ST14	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;UniProt - 2018March20	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	SULF1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	SULF2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:25105093	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	TIMP1	Positive_for_at_least_one_child	UniProt - 2018March20	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	TIMP3	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	TMPRSS4	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:26014348	Extracellular matrix homeostasis
2	Extracellular matrix breakdown	MBCO:0000073	TWIST1	True_positive	PMID:32711119	Extracellular matrix homeostasis
2	Fatty acid metabolism	MBCO:0000074	ABCD1	True_positive	NCBI gene summary - 2015December10	Lipid metabolism
2	Fatty acid metabolism	MBCO:0000074	ABCD2	True_positive	NCBI gene summary - 2015December10	Lipid metabolism
